"49","SharesPost Report Values Facebook At $9 Billion, Estimates 2010 Revenues At $1 Billion","Leena Rao","7","24","SharesPost, a private equity market that allows employees and founders to convert some of their shares into cash launched a publication platform to include reports that give greater insight into the valuations of companies like Facebook, Twitter and LinkedIn. We examined  last year&#8217;s report, which estimated Facebook&#8217;s valuation between $4 to $6 million. Today&#8217;s report pegs Facebook&#8217;s valuation at around $9 billion, which is higher than last year&#8217;s number but lower than the $10 billion valuation the social network earned during its latest funding round last year. The report, which is you can access here, estimates Facebook&#8217;s current valuation between $8.4 and $9 billion after using two methods of analysis comparing revenues with steady-state enterprise valuation ($9 billion) and comparative enterprise valuation ($8.4 billion). The steady-state valuation estimates use a 25x market multiple and normalized net margins of 30%. Assuming that Facebook will make $2.5 billion in 2014, the report arrives at a target 2010 enterprise value of $9 billion. For the comparative valuation,  the report uses a secular growth rate of 25% and EBITDA margins of 50%, to arrive at a conservative valuation of $8.4 billion (assuming the company&#8217;s revenue to be $1.3 billion in 2011.)SharesPost&#8217;s report estimates that Facebook is currently burning through $200 &#8211; $300M of cash a year for its operational expenses and for capacity expansion, and is cash-flow positive, which we knew. The report highlights Facebook&#8217;s 400 million users and its dominance as the world&#8217;s largest social network, wide network of developers building off the platform, and the amount of ecommerce and advertising revenue flowing through the network. For example, Zynga spends between $5 million and $8 million per month on advertising on Facebook. The report estimates that Facebook&#8217;s revenue for 2010 will hit $1 billion and nearly $3 billion by 2015, another stat that we&#8217;ve heard before. 	SharesPost also released a report on the valuation of Twitter, estimating that the microblogging network is worth $750 million. Strangely, SharesPost&#8217;s recently-launched Venture-Backed Index has Facebook&#8217;s valuation listed at nearly $12 billion. We&#8217;ve contacted SharesPost for comment on this discrepancy. CrunchBase Information","http://techcrunch.com/2010/03/31/sharespost-report-values-facebook-at-9-billion-estimates-2010-revenues-at-1-billion/","2010-03-31","0","24","359","269","4.976879","6.401487","0.00000","0.00000"
"50","Yahoo Publisher Network To Be Axed, Customers Referred To Chitika Instead","Robin Wauters","11","60","We just received an anonymous tip from someone who claims to have received an email from Yahoo which says that the company&#8217;s Google AdSense counterpart, Publisher Network, will be shut down by the company in the next 30 days. There&#8217;s some chatter about it on Twitter as well, so this looks like it&#8217;s coming from a credible source.Apparently, publishers are being pushed to Chitika instead, which has set up this section on its website to &#8220;make the transition from Yahoo! Publisher Network as easy as possible&#8221;.Update: it&#8217;s legit, alright. Here&#8217;s the full email:Dear Publisher,Yahoo! continuously evaluates and prioritizes our products and services, in alignment with business goals and our continued commitment to deliver the best consumer and advertiser experiences. After conducting an extensive review of the Yahoo! Publisher Network beta program, we have decided to close the program effective April 30, 2010. We expect to deliver final publisher payments for the month ending April 30, 2010 to publishers no later than May 31, 2010. All publishers eligible for 1099s for the 2010 tax year will have those mailed by January 31, 2011.Because our content will no longer be delivered to your ad unit spaces after April 30, 2010, we recommend removing all YPN ad code from your pages by that date.For the opportunity to continue earning revenue, we suggest using Chitika, a leading advertising network that syndicates Yahoo! Content Match and Sponsored Search ads. Chitika has set up a special process for YPNO beta publishers to participate in its platform. Click here for more information.We thank you for your participation in the Yahoo! Publisher Network beta. If you have any questions regarding this announcement, please contact our Support Team at (866) 785-2636, Monday through Friday from 7:00 a.m. to 5:00 p.m. PDT.Sincerely,Your Partners at Yahoo!The YPN blog remains silent about the axing, so far. We have e-mails in with both Chitika and Yahoo for more information.One thing I&#8217;m trying to figure out is why Yahoo doesn&#8217;t refer publishers to its search partner Microsoft instead, who operates adCenter.For background: the Yahoo! Publisher Network (aka YPN) was launched in August 2005 and has been labeled a beta product by Yahoo up until today. It provided registered publishers with cost-per-click contextual advertising as well as various tools and services to assist them in building and improving their websites.Chitika handily provided publishers with a FAQ page for more information about switching to them.CrunchBase Information","http://techcrunch.com/2010/03/31/yahoo-publisher-network-to-be-axed-customers-referred-to-chitika-instead/","2010-03-31","6","53","425","314","4.427536","5.837580","648.00000","0.00000"
"51","SharesPost Report Values Twitter At $750 Million","Erick Schonfeld","3","10","A new analyst report from private secondary market SharesPost values Twitter at around $750 million, which is less than the $1 billion valuation it got in its last round of funding and less than the $1.5 billion valuation private shares of Twitter are trading for on SharesPost itself.  The report notes that the $1 billion valuation was based on preferred shares, whereas it is looking at common shares.The analyst report, which you can access here, comes up with an enterprise value for Twitter based on projected revenues, margins, and comparisons to other companies.  Depending on the method, it comes up with a range of valuations from $656 million (by comparing Twitter&#8217;s estimated enterprise value to comparable companies) to $751 million (by estimating revenues, margins, and a discount rate).  It is all pretty much guesswork since Twitter still doesn&#8217;t know where the bulk of its revenues will come from. But the report makes a stab at projecting revenues of $45 million in 2010 going to $170 million in 2014.  It notes various sources of potential revenue in order of decreasing likelihood, starting with licensing its data feed to search engines (which is where most of its revenue is coming from today) and creating premium accounts for businesses (something else it has already dabbled in).  Other options for making money: charging third party apps based on how much API data they use, premium accounts for heavy individual users (limited potential), Web ads on user profiles, or ads in Tweets (these could alienate users).The best bet for Twitter to make money, says the report, is to continue to become a marketing channel for businesses and start charging for leads.  The opt-in model of people following businesses and brands should result in much higher sales per lead than other marketing channels such as email marketing, telemarketing, or bulk SMS marketing.  Businesses who use Twitter for social media marketing purposes tend to have many more followers than normal users and also Tweet more often.Another nice chart in the report show how Twitter&#8217;s uptime has improved since its early days (other than when it is under a denial of service attack), And the report confirms that most Twitter users are passive readers rather than active posters.  As I&#8217;ve long suspected, people on Twitter tend to consume more than they Tweet.  About 68 percent of users login at least once a month, but only 17 percent Tweet.  (Although, they do tend to start Tweeting more once they&#8217;ve been on the service for 9 months or longer).CrunchBase Information","http://techcrunch.com/2010/03/31/sharespost-twitter-750-million/","2010-03-31","4","9","431","309","4.238208","5.815534","80.00000","0.00000"
"52","WePay&#8217;s Hassle-Free Group Payments Platform Launches To The Public","Leena Rao","7","27","WePay, a Y Combinator backed startup that aims to take the hassle out of group paying, is launching to the public today. As we wrote in our initial coverage  of the payments platform, WePay is an easy way to collect, manage and spend money for groups. WePay&#8217;s core architecture is based around a prepaid debit card system, which makes its accounts not only easy to set up but also more flexible when it comes to setting up group paying. So with PayPal, your account is tied to your name, without any way to separate the payments associated with a group. On WePay, you can create a unique, FDIC insured account for each group. While the account is still associated with your name, but you can keep each group account totally separate from your personal transactions. Group money can essentially be kept separate from any individual accounts you may have. You can also designate specific individuals to have control over accounts. From accounts on WePay, users can send emails with electronic bills (which can be paid with bank accounts or credit cards) and spend funds with a WePay VISA prepaid card, paper checks, or electronically. If group members don’t pay soon, the site will automatically remind them a few days later. WePay makes money by charging a 3.5% transaction fee (there’s also a different plan that charges 50 cents per transaction and limits you on the methods of payment you can accept). The site has been in private beta for the past six months but has received positive feed back from its limited number of users.Co-founder Bill Clerico likens PayPal to the payment equivalent of email (meaning its more targeted towards exchanging information or money between two separate parties) and WePay as the payment equivalent of Facebook, in that there is one central place for everyone to see the latest information, and payments are exchanged between many parties. As we wrote in December, all signs point to WePay being a winner, and viable competitor to PayPal in the group payments space. And a number of notable investors and technology executives seems to think so as well. In addition to funding from Y Combinator, the site has raised $1.65 million from August Capital and angel investors, including PayPal cofounder Max Levchin, PayPal alum Dave McClure, FriendFeed co-founder Paul Buchheit, Ron Conway, Mark Goines, Andrew McCollum, Joe Campanelli, and Angus Davis.  CrunchBase Information","http://techcrunch.com/2010/03/31/wepays-hassle-free-group-payments-platform-launches-to-the-public/","2010-03-31","1","27","410","307","4.321696","5.644951","56.00000","0.00000"
"53","Less Than One Third Of Tweets Come From The United States, Study Says","Robin Wauters","11","14","Paris-based Semiocast, which helps brands understand and interact with real-time Web services, has again done a study on Twitter usage. After finding that only 50% of tweets are in English, based on an analysis of 2.8 million tweets, the company has now looked at nearly five times as many Twitter messages in order to gain more insight on the increased international presence of the popular micro-sharing service.According to an analysis of 13.5 million tweets published over the course of one week, Semiocast concluded that users located in the United States account for only thirty percent of all tweets. The next English-speaking country on the list comes in fifth, with only 6 percent of tweets analyzed originating from the United Kingdom.Top countries are the U.S., Japan, Brazil, Indonesia and the UK, in that order.Semiocast says only 0.5% of tweets appear to come geo-tagged. In order to establish the share of countries more accurately, the company also processed tweets and self-declared locations in bios from users with the help of its multi-lingual semantic technology platform, effectively parsing the locations of Twitter users as good as possible.Semiocast says the strongest growth rate was not registered in the United States, where Twitter is headquartered, but in other regions around the world. Furthermore, English now accounts for less than 44% of tweets, down from 50% merely six weeks ago.Japan, where Twitter has been actively bolstering its presence for the past two years now, is the second largest tweeting nation, accounting for about 15% of messages worldwide. The third largest Twitter nation is Brazil, with nearly 12% of messages worldwide, which translates to about 6.2 million messages per day. Indonesia, where Twitter is big thanks to partnerships with local carriers, ranks fourth with 10% of messages worldwide or about 5 million messages on a daily basis.Overall, the sample of tweets analyzed is fairly small, considering that today, an estimated 53 million tweets are published on a daily basis, up from 50 million per day in February 2010. Nevertheless, other companies who&#8217;ve analyzed the internationalization of Twitter in the past have come to similar conclusions: the growth rate of tweets is clearly accelerating outside the United States, and the share of Twitter messages originating from the company&#8217;s home country is getting smaller every day. Even Twitter investor Fred Wilson has written about that trend on his blog last weekend.For more context, Sysomos has published research findings on this topic before. In January 2010, the company looked at 13 million active Twitter accounts from mid-October to mid-December 2009 and found that 50.8% of Twitter activity came from the U.S., followed by Brazil (8.79%), the U.K. (7.2%), Canada (4.35%) and Germany (2.49%). Japan was 10th at 1.22%. That was a sharp drop compared to the 62.1% share in the United Stated Sysomos registered in June 2009.How long until Japan, Indonesia or Brazil takes the lead at the expense of the United States?CrunchBase Information","http://techcrunch.com/2010/03/31/twitter-internationalization/","2010-03-31","2","11","506","342","4.251521","6.128655","48.00000","0.00000"
"54","Live: Ford and Microsoft working together on electric cars, INSERT BLUE SCREEN JOKE HERE","John Biggs","4","48","You can watch Steve Ballmer talking about Ford and Microsoft&#8217;s new partnership here but we&#8217;ll run a liveblog for you all here so you don&#8217;t have to whip out the headphones. Refresh this page to see updates.10:41 &#8211; Ballmer talking about Hohm. Decreases energy costs. Automating and optimizing the process of charging your electric vehicle.10:43 &#8211; Ford will work with MS on the Focus Electric. Troy Batterberry talking about Hohm. It&#8217;s a cloud service for &#8220;actionable information.&#8221; Connection between home, vehicle, and the electric grid. Cars are the single biggest consumer of electricity in the home.10:45 &#8211; Traffic moves smoothly on the electric gird. Energy ecosystem. When you plug in your electric company won&#8217;t go crazy. Energy optimization.10:47 &#8211; Some other Microsoft dude. How many more do they have back there? This guy is talking about the fleet of Ford Escape electrics that energy carriers tested. Hohm will be able to tell you if your car can charge your electric car. New thinking.Ford electric vehicle owners can optimize your recharge plans.Smartphone app to modify charging times remotely. Pay the &#8220;least&#8221; for your charging. MyFord driver connect technology. Info about their experience.Car will remind you that you left your dryer on. And then you can tell your car to turn it off. &#8220;We&#8217;re not there yet.&#8221;New Lincoln MKZ hybrid. Shared vision for an electrified future.10:51 &#8211; END OF TRANSMISSION. Huh.","http://www.crunchgear.com/2010/03/31/live-ford-and-microsoft-working-together-on-electric-cars-insert-blue-screen-joke-here/","2010-03-31","4","44","252","184","4.356223","5.516304","360.00000","0.00000"
"55","YouTube To Roll Out New Design For All Video Pages Today","Robin Wauters","11","51","YouTube&#8217;s video page overhaul, which the company itself says is one of the biggest redesigns in its history, is about to get noticed by a lot more people today.A YouTube partner just forwarded us an e-mail he received from the Google company, stating that all videos will be transitioned to the newly designed page some time today.Here is the relevant part of said e-mail, which leaves little to the imagination:Dear Partner,We want to provide you with an update on YouTube&#8217;s new video page, which we&#8217;ve been hard at work on for the last several months. You can read more about it here:http://youtube-global.blogspot.com/2010/01/video-page-gets-makeover.htmlhttp://youtube-global.blogspot.com/2010/02/latest-changes-to-video-page-new.htmlOn Wednesday, March 31st we&#8217;re happy to let you know that we&#8217;ll be transitioning all YouTube videos to this new video page.This new video page makeover is one of the biggest redesigns in YouTube history &#8212; and we&#8217;re excited to make YouTube a better place for you and your content!You can read more details about the redesign in the blog posts linked in YouTube&#8217;s email to its partners, or check out what Jason wrote when the new video page was publicly released (only opt-in) last January.In short: less clutter, easier search and no more stars.Sure, everyone has been able to active the new look for a while now, but not every member of the humongous YouTube community reads the company blog, or TechCrunch for that matter, so chances are many will be seeing the new video page for the first time today.Remember, this on a site that is seeing more than 20 hours of video uploaded every minute.Expect lots of confused people roaming the tubes today.CrunchBase Information","http://techcrunch.com/2010/03/31/youtube-video-page-redesign/","2010-03-31","4","37","293","197","4.281139","6.106599","304.00000","0.00000"
"56","Placecast Launches Match API To Ensure Accuracy In Location-Based Check-Ins","Leena Rao","7","7","Following the location-based frenzy that took place at this year&#8217;s SXSW festival, my colleague MG Siegler highlighted a definitive issue when it comes to checking in on various social networks like FourSquare, Gowalla, Loopt and others. The problem is that each of these check-in services has their own places database, which means that a place on Foursquare may be slightly different than a place on Gowalla, even though they’re technically the same place. Moreover, within many location-based social networks, there are duplicates for some venues since people are allowed to create their own. Location-based advertising and marketing service Placecast is hoping to resolve this problem by launching its Match API, Rosetta Stone like-database for location venue data. Placecast&#8217;s free Match API will enables location content providers and location-based application developers to refer to a location in any number of ways, and validate that those references resolve to one true location for each check-in. In more simple terms, the API will take duplicate listings for a venue and combine them into one listing. The API translates data across services and matches it for accuracy, regardless of the ID system. And because the Placecast Match API is an open system, Placecast’s Match API enables companies working with location data to use any (or multiple) ID system and resolve to one true location. For example, if I check-in to  the lobby of the Hilton Hotel and a friend checks into the restaurant at the Hilton Hotel, the Match API would resolve these and show both as the same location and check-in venue. CrunchBase Information","http://techcrunch.com/2010/03/31/placecast-launches-match-api-to-ensure-accuracy-in-location-based-check-ins/","2010-03-31","0","7","271","192","4.540230","6.171875","0.00000","0.00000"
"57","Munster: Apple will build a search engine","John Biggs","4","39","Ha! Hold on. Let me walk around a little, calm down. Ummm&#8230; so Gene Munster of Piper Jaffray, the guy who was right about the iPad because he wouldn&#8217;t shut up about it for most of the last five years, is saying there&#8217;s a &#8220;70% chance&#8221; that Apple will build a search engine. Barring thought that Apple needs to run a search engine like a fish needs to run a bicycle factory, let&#8217;s look at what he&#8217;s saying (via BusinessInsider)We believe Apple could utilize data unavailable to Google, data generated by the company&#8217;s App Store, to create a mobile centric search engine, which would be a unique offering to Google&#8217;s search engine.An iPhone specific search engine could be a difficult undertaking, but we feel Apple could make a minor acquisition of a search company that has built a web index, like a Cuil, and utilize the index as the base for building its own engine.We believe the odds of Apple developing a search engine in the next five years are 70%. One hurdle for Apple in developing its own search engine would be generating enough advertiser interest to form a competitive marketplace; however, we believe the rationale for an Apple search product is to protect data rather than generate profit.While I rarely enjoy point-by-point takedowns, I&#8217;m feeling rather frisky on this one. Let&#8217;s begin:1. We believe Apple could utilize data unavailable to Google, data generated by the company&#8217;s App Store, to create a mobile centric search engine. &#8211; So this would search for popular Apps? Is that a &#8220;search engine&#8221; or a Genius system for apps. I suspect the latter. Maybe Gene didn&#8217;t get the the right term when he checked his Webster&#8217;s Dictionary of Computer Terms he bought in college.2. we feel Apple could make a minor acquisition of a search company that has built a web index, like a Cuil &#8211; Remember Cuil? Well no one else does. Apparently someone mentioned Cuil at Munster&#8217;s bridge club tournament after reading about it an an old 2008 issue of Fast Company they found in the dentist&#8217;s office and it stuck. Someone could have said AltaVista and the same thing could have happened.3. One hurdle for Apple in developing its own search engine would be generating enough advertiser interest &#8211; Because who wouldn&#8217;t want to work arm-in-arm a distant, far-from-mainstream search contender dedicated to sifting the ether for data on Hot Tub Time Machine soundboards?4. we believe the rationale for an Apple search product is to protect data rather than generate profit. &#8211; Now this one is rich. Apparently Smith &#038; Wollensky had two-for-one martini night and Munster&#8217;s dining partner &#8211; the one who probably planted this seed in the first place &#8211; apparently partook. &#8220;Protect data rather than generate profit&#8221; sounds exactly like something Apple would do. After all, they&#8217;re in the business of making things better for all of us. If you haven&#8217;t visited the Apple Health Centers where they can cure future brain embolisms by bathing you in purple light, you&#8217;re missing out. Just don&#8217;t take their flu vaccine.I hate to single anyone out &#8211; we all make crazy proclamations, especially when we&#8217;re hopped up on Skittles and chocolate milk (not naming names) &#8211; but WTF? This is more egregious than usual, friends. Analysts know little more than we do, and that&#8217;s not saying much.","http://www.crunchgear.com/2010/03/31/munster-apple-will-build-a-search-engine-me-april-fools/","2010-03-31","0","38","573","418","4.219031","5.622010","0.00000","0.00000"
"58","Memeo Is Bringing A Google Docs Reader To The iPad","Jason Kincaid","1","15","This Saturday, Apple will be releasing the iPad to the masses, and you can be sure that one of the first things people will do when they get their hands on the device is explore what awaits them on the App Store.   For anyone who regularly uses Google Docs in the workplace, one of the most appealing apps is likely going to be Memeo&#8217;s Connect Reader, which will allow users to download and natively view all of their Google Docs files on their iPads.  We got a sneak peek at the free application, which will launch the same day as the iPad.The application allows users of any Google Docs account (be it normal or Premiere) to automatically download and store their Docs, which they can then view using the iPad&#8217;s document viewer that&#8217;s been integrated into Memeo&#8217;s app.  The viewer supports a range of popular formats, including Office, Apple&#8217;s iWork formats, and docs created in Google&#8217;s online editor (which are downloaded as HTML to preserve formatting).So why is this important?  First, given the current battle waging between Apple and Google, it&#8217;s unlikely that Apple would even approve a Google-made Docs app at all.  But Google Docs is popular enough that it would be unwise for Apple to ban the service from the iPad entirely — users would just make the jump to the upcoming Google tablets.  Memeo thinks that it and other independent third parties are well positioned in the current situation, as they&#8217;ll be able to provide services to bridge this gap.  It&#8217;s also worth pointing out that Steve Jobs allegedly sent an email stating that the iPad would support importing Google Docs to the iPad through iWork or iDisk.We last wrote about Memeo in January, when Google started allowing users to upload any type of file to Google Docs, effectively allowing them to use it for online storage.  Memeo was one of Google&#8217;s preferred partners for the launch, and their desktop sync software has already been adopted by 40% of Google&#8217;s enterprise customers (defined as companies with 1000+ seats).    CrunchBase Information","http://techcrunch.com/2010/03/31/memeo-is-bringing-a-google-docs-reader-to-the-ipad/","2010-03-31","2","11","355","240","4.040698","5.791667","48.00000","0.00000"
"59","InsideView Raises $11.5 Million For Enterprise-Friendly Web Crawler","Leena Rao","7","5","InsideView, a service that mashes up social data for enterprises to increase sales productivity has raised $11.5 million in Series B financing led by current investors Emergence Capital Partners, Rembrandt Venture Partners and Greenhouse Capital Partners. This brings the company&#8217;s total funding to $25 million. The company’s flagship product, SalesView, crawls through more than 20,000 web sites, social networks and databases including Twitter, Facebook, LinkedIn, Hoovers, Reuters, and SEC filings, to give businesses sales intelligence and information that will aid sales operations with helping develop and maintain leads and clients.SalesView is available as a stand-alone Web application as well as integrated with CRM vendors like SugarCRM, Microsoft Dynamics CRM, and SalesForce.com. In fact, SalesView is ranked as one of the most popular free apps on SalesForce’s App Exchange. The service currently has over 10,000 users with more than 1,700 companies that access SalesView’s feed, including Ariba, Centive, Cisco/WebEx, JobScience, and SuccessFactors. The new financing will be used to for new customer acquisitions and for further product development. Competitors include Hoovers and Genius.CrunchBase Information","http://techcrunch.com/2010/03/31/insideview-raises-11-5-million-for-enterprise-friendly-web-crawler/","2010-03-31","0","4","183","140","5.371429","6.714286","0.00000","0.00000"
"60","More Video-Related iPad News, Courtesy Of Delve Networks And MeFeedia","Robin Wauters","11","10","Everyone remotely involved with online video is quick to jump on the iPad bandwagon &#8211; we&#8217;ve recently covered announcements from the likes of Ooyala, Brightcove and Kyte. You can add two more to that list now, courtesy of Delve Networks and MeFeedia.Delve Networks, for one, says it will support full video delivery when the tablet device lands in users&#8217; hands on April 3rd. Newspaper, magazine and online publishers who already use Delve to deliver video on the iPhone or iPod touch (the company also helps publishers reach audiences on Android and Blackberry phones) will automatically be able to deliver video to the iPad without further changes.Their videos will automatically be encoded in the right format to be viewed through iPad&#8217;s player if the publisher inserts some lines of code on its website. Delve&#8217;s detection system will then decide the appropriate link to present to the viewer depending on which device he or she is using. Delve does not not require browsers to support HTML5, although the company says it considers HTML5 support to be a key component of its product roadmap.Delve Networks clients include Lego, NFL, Pokemon, the Department of Defense, Skateboard.TV and more.MeFeedia this morning touted its ability for advertising on HTML5 videos, thanks to its All Player technology, which it says is patent-pending. MeFeedia claims the All Player platform powers over 50 million monthly video ads across web and mobile devices (including those that don&#8217;t support Flash &#8211; guess which ones they mean by that). You can view a demo here.Who&#8217;s next?CrunchBase Information","http://techcrunch.com/2010/03/31/delve-networks-mefeedia-ipa/","2010-03-31","0","9","271","192","4.409266","5.947917","0.00000","0.00000"
"61","TweetDeck Taps TwitVid For Video Sharing, Replacing 12seconds","Leena Rao","7","7","TweetDeck is switching its default video Tweeting platform today, from 12seconds to TwitVid. TwitVid.com will serve as the video service across all existing TweetDeck products, as well as all new products released by TweetDeck in 2010. TwitVid will be integrated into the next iteration of the TweetDeck&#8217;s desktop application, which is expected to be launched next month. TwitVid will also be the default video application in TweetDeck&#8217;s iPhone application and  soon-to-be-released Android application.Launched last year, TwitVid.com allows users to upload, view and share videos in both HD and SD. Essentially the TwitPic of video, TwitVid rolled out a Twitter video application for the iPhone and unveiled a realtime search engine and analytics platform last December. Scoring a deal with TweetDeck, one of the most popular and widely-used social media clients on the market, is a huge coup for TwitVid, not to mention the fact that the startup edged out competitor 12seconds for the spot. CrunchBase Information","http://techcrunch.com/2010/03/31/tweetdeck-taps-twitvid-for-video-sharing-replacing-12seconds/","2010-03-31","0","7","165","112","4.675159","6.553571","0.00000","0.00000"
"62","Socialcast Raises $8 Million Series B To Spread Its Realtime Enterprise Streams","Erick Schonfeld","3","9","Realtime streams are quickly moving from the consumer Web to the enterprise.  The constant flow of status updates, links, and shared items people are becoming accustomed to on Facebook and Twitter is finding its way into enterprise apps like Socialcast, Yammer, and Salesforce Chatter.  Investors are betting on this trend.  Socialcast is getting an $8 million cash infusion from Menlo Ventures and True Ventures in a Series B financing.  In February, 2010, competitor Yammer raised a $10 million Series B.Socialcast previously got $1.4 million from True Ventures and angels a year ago.  Blogger Om Malik of GigaOm, who is also a VC partner at True, sits on Socialcast&#8217;s board.  He will be joined by Menlo&#8217;s Sonja Hoel Perkins.  The startup&#8217;s service combines a corporate activity stream that ties into CRM and ERP systems with social bookmarking, Outlook and SharePoint integrations, mobile (iPhone and Blackberry) and desktop (Air) apps, and analytics.  Co-workers can share knowledge and updates in a semi-private setting.  Socialcast moved to a freemium model last summer, offering the basic service for free, and charging for upgrades and premium features.  The company offers both hosted and behind-the-firewall options.  It boasts 7,000 corporate customers, including Guitar Center, turner Broadcasting, and Avaya, and an 1,100 percent growth in users from a year ago (albeit off of a small base).  Yammer, by comparison, claims to power 60,000 corporate networks.  The realtime enterprise is obviously a growth industry.CrunchBase Information","http://techcrunch.com/2010/03/31/socialcast-8-million-series-b/","2010-03-31","0","9","250","182","4.764706","6.230769","0.00000","0.00000"
"63","Facebook&#8217;s Amusingly Cruel CAPTCHA","Robin Wauters","11","37","Literally laughed out loud. We&#8217;ve all seen our share of amusing CAPTCHA&#8217;s &#8211; if you haven&#8217;t, you simply haven&#8217;t seen enough of them in your life &#8211; but this one takes the cake. Way to depress people, Facebook.Unless you can point us to funnier ones?(Via @codepo8 and traced back to &#8211; of course &#8211; Reddit)CrunchBase Information","http://techcrunch.com/2010/03/31/facebook-cruel-captcha/","2010-03-31","0","36","63","46","4.400000","5.260870","0.00000","0.00000"
"64","Ancestry.com Discovers Family Ties Between Madonna And Ellen DeGeneres","Robin Wauters","11","21","No, we&#8217;re not becoming a celebrity blog (yet) but the noteworthy thing is that it&#8217;s incredibly hard for technology companies to even buy this kind of publicity: Ancestry.com researchers have found that actress Ellen DeGeneres is apparently related to pop star Madonna.Genealogists employed by the company, which offers a subscription-based Web service that allows people to study families and the tracing of their lineages and history, have discovered that the women are 11th cousins.The family history experts uncovered that the pair is related through a common 10th great-grandfather – a Frenchman named Martin Aucoin, whose daughters Jeanne and Michele left their native country of France to settle in Nova Scotia in the early 1600s. DeGeneres&#8217;s family supposedly left Canada in the late 1700s when her 5th great-grandfather Joseph Martin relocated to Louisiana. It wasn&#8217;t until the late 1870s that Madonna&#8217;s 2nd great-grandmother Emilie Daniel left Quebec and moved to Michigan, where the singer herself calls home.If true (or maybe regardless thereof), this is a publicity boon for Ancestry.com, which went public in November and currently boasts a $721 million market cap. No doubt, it will make a lot of people who pick up on the claimed family ties between the two entertainment giants wonder what the site is all about and give it a try themselves.Sadly, the company is pushing it a bit too far by quoting genealogist Anastasia Tyler as follows:&#8220;It&#8217;s not every day you discover two celebrity icons are related, but it&#8217;s their similarities that make the connection so extraordinary. They were born the same year, have both written books and been on tour, are known for their impressive dance moves – and with Ellen&#8217;s latest gig on American Idol – are both legendary figures on the music scene.&#8221;Meh. Would have been better to simply stick to the facts, people.This isn&#8217;t exactly the first time Ancestry.com have uncovered family connections between celebrities: in 2009, they connected financier Warren Buffett to President Barack Obama.Are you related to anyone famous? Please don&#8217;t let us know in comments.CrunchBase Information","http://techcrunch.com/2010/03/31/ancestry-madonna-ellen-degeneres/","2010-03-31","0","21","356","253","4.488372","6.102767","0.00000","0.00000"
"65","doubleTwist Gives Android Market The Slick, iTunes-Like Interface It Deserves (With One Catch)","Jason Kincaid","1","34","Android Market is finally getting a robust desktop presence.  But we don&#8217;t have to Google to thank for it — it&#8217;s coming from doubleTwist, the syncing software that allows you to sync your media with Android phones (it also supports myriad other devices).  The new feature is launching today with the latest update of doubleTwist for Mac, and will be included with the Windows version soon.  doubleTwist is also offering a web version of its Android Market directory, which you can access at http://apps.doubletwist.com.I&#8217;ve made no secret of my dislike for the current version of Google&#8217;s official web presence for Android Market — it offers a sampling of Android&#8217;s top apps, but it&#8217;s ugly and doesn&#8217;t offer a full listing of what&#8217;s available (it doesn&#8217;t even offer a search function).  There are some third-party web directories, like AndroidLib, but these don&#8217;t offer the slick feel you get from a desktop application.  doubleTwist comes closer than either of these options to matching the iTunes browsing experience, but it still isn&#8217;t perfect.The Android Market integration looks quite nice. Clicking the menu item in the left sidebar brings up a list of the top featured, paid, and free applications on Android Market.  And, unlike Google&#8217;s official Market site, you can actually search using doubleTwist&#8217;s version.  Clicking on an app will bring up its description, screen shots, and reviews — it looks a lot like the iTunes App Store interface, which isn&#8217;t a bad thing.However, doubleTwist&#8217;s Market integration comes with a couple of issues.  First, it doesn&#8217;t include any application categories, like &#8216;Games&#8217; or &#8216;Communication&#8217; (though this seems like it would be a fairly minor addition).  The other issue is more problematic: you can&#8217;t actually use doubleTwist to download and sync applications to your Android device.  Instead, each entry on the Market features a QR code that you have to scan from your phone to bring up the appropriate item in Android Market.doubleTwist co-founder Monique Farantzos says that the company plans to offer Over The Air downloads this summer (which would let you send apps to your device without having to bother with this QR code nonsense), and that the company has also approached Google about a way to make the experience more integrated and seamless. Still, even without OTA downloads, the Market integration looks slick.Alongside today&#8217;s update, doubleTwist is also releasing a web version of its podcast directory, which launched earlier this month (you can see a screenshot of the search directory below).CrunchBase Information","http://techcrunch.com/2010/03/31/doubletwist-itunes-for-android/","2010-03-31","3","28","427","309","4.566586","6.103560","174.00000","0.00000"
